,from,to,method,action,result
0,X0,X3,GET,req,
1,X3,X22,GET,req,
2,X22,X18,GET,req,
3,X22,X18,GET,resp,2xx
4,X3,X22,GET,resp,2xx
5,X0,X3,GET,resp,2xx
6,X0,X7,GET,req,
7,X7,X12,GET,req,
8,X12,X23,GET,req,
9,X23,X13,GET,req,
10,X13,X8,GET,req,
11,X8,X21,GET,req,
12,X21,X17,GET,req,
13,X17,X19,GET,req,
14,X17,X19,GET,resp,2xx
15,X21,X17,GET,resp,2xx
16,X8,X21,GET,resp,2xx
17,X13,X8,GET,resp,2xx
18,X23,X13,GET,resp,2xx
19,X12,X23,GET,resp,2xx
20,X7,X12,GET,resp,2xx
21,X0,X7,GET,resp,2xx
22,X0,X7,GET,req,
23,X7,X12,GET,req,
24,X12,X23,GET,req,
25,X23,X13,GET,req,
26,X13,X2,GET,req,
27,X2,X17,GET,req,
28,X17,X19,GET,req,
29,X17,X19,GET,resp,2xx
